,DECISIONTREE,RANDOMFORREST,LGBM,XGB,NB,ANN,CNN
1917,1.0,1.0,0.9999781567171908,0.99998045,1.0,0.99999994,0.0
1918,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,7.627461222124941e-72,0.0,0.0
1919,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
1920,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.4243634629232998e-52,0.0,0.0
1921,1.0,1.0,0.9999781567171908,0.99999464,1.0,1.0,0.0
1922,0.0,0.0,2.4314850635692243e-05,4.0713944e-06,1.2025159320852517e-22,4.4344607e-31,0.0
1923,0.0,0.0,5.5607298306045574e-05,0.0028016157,3.568542961923191e-30,5.1279755e-25,0.0
1924,0.0,0.0,2.1960135864660634e-05,5.4766983e-06,4.295919282052017e-63,0.0,0.0
1925,1.0,1.0,0.9999781570344469,0.9999535,1.0,1.0,0.0
1926,0.0,0.01,0.000524878870395108,0.00028826983,0.21417230266886994,2.9568272e-17,0.0
1927,0.0,0.0,2.1960135829976627e-05,4.498501e-06,3.558794484259265e-69,0.0,0.0
1928,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,7.325266747508579e-75,0.0,0.0
1929,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.3654213511676112e-78,0.0,0.0
1930,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,3.753964684018912e-68,0.0,0.0
1931,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
1932,0.0,0.0,2.1960135829976627e-05,5.510711e-06,2.3424948565703274e-123,0.0,0.0
1933,1.0,1.0,0.9999781567171908,0.999985,1.0,1.0,0.0
1934,0.0,0.0,2.1960135829976627e-05,6.518369e-06,2.4134866111449548e-37,0.0,0.0
1935,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
1936,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,4.5131361927671354e-85,0.0,0.0
1937,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.8849281664012493e-90,0.0,0.0
1938,1.0,1.0,0.9999781567171908,0.99999046,1.0,1.0,0.0
1939,0.0,0.0,2.1901941199868103e-05,6.113669e-05,9.819155117213401e-15,3.352154e-21,0.0
1940,1.0,1.0,0.9999781567171908,0.9999882,1.0,1.0,0.0
1941,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.647544418185146e-66,0.0,0.0
1942,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,2.6432431946920654e-74,0.0,0.0
1943,0.0,0.0,2.196006093735918e-05,9.0666894e-05,1.5525399696905751e-58,5.348445e-33,0.0
1944,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,6.518896425806328e-84,0.0,0.0
1945,1.0,1.0,0.9999781567171908,0.999995,1.0,1.0,0.0
1946,0.0,0.0,2.1960135829976627e-05,4.9036594e-06,6.160172792972373e-92,0.0,0.0
1947,0.0,0.0,2.1960135829976627e-05,7.325314e-06,4.859040288777072e-39,9.583414e-35,0.0
1948,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
1949,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.746774155949568e-57,0.0,0.0
1950,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
1951,0.0,0.0,2.1960132566575986e-05,1.3974109e-05,5.81307612353271e-54,0.0,0.0
1952,0.0,0.0,2.1960135829976627e-05,4.9036594e-06,4.173336396381584e-92,0.0,0.0
1953,1.0,1.0,0.9999781567171908,0.99975425,1.0,1.0,0.0
1954,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,1.0
1955,0.0,0.0,2.1960135864660634e-05,7.7339055e-06,2.3129419612167058e-63,0.0,0.0
1956,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,2.5979543257530375e-72,0.0,0.0
1957,0.0,0.0,2.1960135829976627e-05,2.916009e-06,1.2039079615395437e-69,0.0,0.0
1958,0.0,0.0,2.1960135829976627e-05,4.498501e-06,6.534519224885347e-81,0.0,0.0
1959,0.0,0.0,2.1960135829976627e-05,2.916009e-06,1.6502841243532202e-74,0.0,0.0
1960,1.0,1.0,0.9999781567171908,0.99999523,1.0,1.0,0.0
1961,1.0,1.0,0.9999781567171908,0.9999902,1.0,1.0,0.0
1962,1.0,1.0,0.9999781567171908,0.9999943,1.0,1.0,0.0
1963,0.0,0.0,2.1960135829976627e-05,3.7180168e-06,4.493816184208188e-76,0.0,0.0
1964,1.0,1.0,0.9999781567171908,0.99998236,1.0,1.0,1.0
1965,0.0,0.0,2.1960135829976627e-05,4.498501e-06,3.713034857379157e-64,0.0,0.0
1966,1.0,1.0,0.9999781567171908,0.99997425,1.0,0.99900734,0.0
1967,0.0,0.0,2.1960135829976627e-05,4.498501e-06,4.0337046836451914e-69,0.0,0.0
1968,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
1969,0.0,0.0,2.1960135829976627e-05,3.4727493e-06,5.920098502210138e-45,5.4837604e-35,0.0
1970,0.0,0.0,2.1960135829976627e-05,4.498501e-06,9.743064081865661e-58,0.0,0.0
1971,1.0,1.0,0.9999781567171908,0.99997413,1.0,1.0,0.0
1972,1.0,1.0,0.9999781567171908,0.99999046,1.0,1.0,0.0
1973,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.1259161091405667e-50,0.0,0.0
1974,1.0,1.0,0.9999781567171908,0.999995,1.0,1.0,0.0
1975,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,2.93086221262315e-67,0.0,0.0
1976,0.0,0.0,2.1960135829976627e-05,4.498501e-06,9.568694830886617e-59,0.0,0.0
1977,1.0,1.0,0.9999781567171908,0.99998176,1.0,0.9999932,0.0
1978,1.0,1.0,0.9999781567171908,0.9999875,1.0,1.0,0.0
1979,0.0,0.0,2.1960135829976627e-05,1.0889912e-05,7.643314854597992e-42,1.529772e-35,0.0
1980,1.0,1.0,0.9999781567171908,0.999985,1.0,1.0,0.0
1981,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.283848373591017e-69,0.0,0.0
1982,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,4.104720783415798e-89,0.0,0.0
1983,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
1984,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
1985,0.0,0.0,2.1960135829976627e-05,5.510711e-06,1.2814963255973158e-98,0.0,0.0
1986,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
1987,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,4.1240157593913174e-79,0.0,0.0
1988,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,5.410797248611042e-73,0.0,0.0
1989,1.0,1.0,0.9999781567171908,0.9999889,1.0,1.0,0.0
1990,1.0,1.0,0.9999781567171908,0.9999869,1.0,0.9997388,0.0
1991,1.0,1.0,0.9999781567171908,0.99997437,1.0,1.0,0.0
1992,0.0,0.0,2.196006093735918e-05,0.00016924558,2.5960492996397655e-46,3.4704202e-27,0.0
1993,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
1994,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
1995,1.0,1.0,0.9999781567171908,0.9999931,1.0,1.0,0.0
1996,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,3.1668916539905335e-65,0.0,0.0
1997,1.0,1.0,0.9999781567171908,0.9999808,1.0,1.0,0.0
1998,0.0,0.0,2.1960135829976627e-05,9.101091e-06,2.1898505937254256e-34,6.0331266e-35,0.0
1999,1.0,1.0,0.9999781567171908,0.99998355,1.0,0.99998397,0.0
2000,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2001,1.0,1.0,0.9999781567171908,0.9999881,1.0,1.0,0.0
2002,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
2003,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,1.5036934371132945e-66,0.0,0.0
2004,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
2005,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.5739301170748672e-84,0.0,0.0
2006,1.0,1.0,0.9999781567171908,0.99999416,1.0,1.0,0.0
2007,1.0,1.0,0.9999739467127655,0.9995834,1.0,1.0,0.0
2008,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2009,1.0,1.0,0.9999781567171908,0.9999949,1.0,1.0,0.0
2010,0.0,0.0,2.1960057673969665e-05,6.793642e-05,6.233280712377377e-131,0.0,0.0
2011,0.0,0.0,2.1960135829976627e-05,3.5841615e-06,5.7501808809034896e-55,0.0,0.0
2012,1.0,1.0,0.9999781567171908,0.99998295,1.0,1.0,0.0
2013,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
2014,0.0,0.0,2.1960135829976627e-05,5.510711e-06,2.7732381103698944e-96,0.0,0.0
2015,0.0,0.0,2.1960135829976627e-05,5.510711e-06,2.4238112152080252e-89,0.0,0.0
2016,1.0,1.0,0.9999781567171908,0.99999607,1.0,1.0,0.0
2017,1.0,1.0,0.9999781567171908,0.99998343,1.0,1.0,0.0
2018,0.0,0.0,2.1960135864660634e-05,3.5841615e-06,6.103932670735143e-56,0.0,0.0
2019,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.2122519393023644e-80,0.0,0.0
2020,0.0,0.0,2.1960135829976627e-05,3.7752202e-06,7.380456421048922e-93,0.0,0.0
2021,1.0,1.0,0.9999781567171908,0.99999154,1.0,1.0,1.0
2022,1.0,1.0,0.9999781567171908,0.99998987,1.0,1.0,1.0
2023,0.0,0.0,2.1960135829976627e-05,4.498501e-06,5.6869063130821e-60,0.0,0.0
2024,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,5.226380845069512e-75,0.0,0.0
2025,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
2026,0.0,0.0,2.1960140980527436e-05,3.2905828e-05,1.693648671589359e-13,4.1640143e-22,0.0
2027,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,6.125528933770059e-62,0.0,0.0
2028,0.0,0.0,2.1960135829976627e-05,4.498501e-06,3.871213919291764e-82,0.0,0.0
2029,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,3.472868213043884e-92,0.0,0.0
2030,0.0,0.0,2.1960135829976627e-05,3.7987804e-05,4.782215401466305e-119,0.0,0.0
2031,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2032,0.0,0.0,2.1960135829976627e-05,1.1956726e-05,2.6009744923973515e-20,1.7922383e-23,0.0
2033,0.0,0.0,2.1960135829976627e-05,4.2563202e-05,5.700652352898186e-26,6.5128276e-26,0.0
2034,1.0,1.0,0.9999781567171908,0.9999962,1.0,1.0,0.0
2035,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.3103693935661842e-78,0.0,0.0
2036,1.0,1.0,0.9999781567171908,0.9999881,1.0,1.0,0.0
2037,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,2.1047681684580196e-79,0.0,0.0
2038,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,4.387367029338718e-82,0.0,0.0
2039,1.0,1.0,0.9999781567171908,0.9999964,1.0,1.0,0.0
2040,1.0,1.0,0.9999781567171908,0.99999535,1.0,1.0,1.0
2041,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,6.043483744281783e-72,0.0,0.0
2042,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.3902297900135158e-73,0.0,0.0
2043,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
2044,0.0,0.0,2.1960135829976627e-05,3.5607832e-06,7.72916195665239e-40,0.0,0.0
2045,0.0,0.0,2.1960135829976627e-05,3.7752202e-06,8.144987820743758e-98,0.0,0.0
2046,1.0,1.0,0.9999781567171908,0.9999957,1.0,1.0,0.0
2047,1.0,1.0,0.9999781567171908,0.9999924,1.0,1.0,1.0
2048,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.3433616414536194e-73,0.0,0.0
2049,1.0,1.0,0.9999781567171908,0.99995816,1.0,0.9913073,0.0
2050,0.0,0.0,2.1960132566575986e-05,1.1298934e-05,4.850568320229688e-59,0.0,0.0
2051,1.0,1.0,0.9999781567171908,0.9999957,1.0,1.0,0.0
2052,0.0,0.0,2.1960135829976627e-05,1.2711276e-05,1.726802866615109e-44,2.7535398e-35,0.0
2053,0.0,0.0,2.1960132566575986e-05,1.1298934e-05,1.0470272686378769e-76,0.0,0.0
2054,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,3.369109569488101e-68,0.0,0.0
2055,0.0,0.0,2.1960135829976627e-05,4.498501e-06,6.070463764257689e-53,0.0,0.0
2056,0.0,0.0,2.1960135829976627e-05,4.498501e-06,5.3043324024173004e-73,0.0,0.0
2057,1.0,1.0,0.9999781567171908,0.9999881,1.0,1.0,0.0
2058,1.0,1.0,0.9999781567171908,0.99999106,1.0,1.0,1.0
2059,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
2060,1.0,1.0,0.9999781567171908,0.99998045,1.0,0.99999994,0.0
2061,0.0,0.0,2.1960135829976627e-05,4.498501e-06,7.72956520504589e-58,0.0,0.0
2062,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
2063,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
2064,0.0,0.0,2.1963133979873975e-05,4.2878324e-05,6.233993868492661e-16,3.8128313e-21,0.0
2065,1.0,1.0,0.9999781567171908,0.9999863,1.0,1.0,1.0
2066,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2067,1.0,1.0,0.9999781567171908,0.99999535,1.0,1.0,0.0
2068,0.0,0.0,2.1960222399755577e-05,8.236856e-05,2.3663469850819184e-43,7.050586e-28,0.0
2069,0.0,0.0,2.1960135829976627e-05,5.510711e-06,1.4822628709163125e-89,0.0,0.0
2070,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.791470040985841e-67,0.0,0.0
2071,0.0,0.0,2.1960135829976627e-05,4.8162124e-06,2.0690797905317596e-76,0.0,0.0
2072,1.0,1.0,0.9999781567171908,0.9999831,1.0,0.9999997,0.0
2073,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
2074,1.0,1.0,0.9999781567171908,0.99999535,1.0,1.0,0.0
2075,1.0,1.0,0.9999781567171908,0.9999937,1.0,1.0,0.0
2076,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.2778809624038658e-73,0.0,0.0
2077,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.5444979222222365e-74,0.0,0.0
2078,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
2079,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
2080,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.7004939810763562e-73,0.0,0.0
2081,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
2082,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.3523513218662679e-64,0.0,0.0
2083,1.0,1.0,0.9999781567171908,0.9999728,1.0,1.0,0.0
2084,1.0,1.0,0.9999781567171908,0.999995,1.0,1.0,0.0
2085,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.9579912277218418e-81,0.0,0.0
2086,1.0,1.0,0.9999781567171908,0.9999895,1.0,1.0,0.0
2087,0.0,0.0,2.304501494007693e-05,1.4791504e-05,1.1456988280284691e-40,8.896842e-36,0.0
2088,0.0,0.0,2.1960135829976627e-05,3.5841615e-06,1.7843548352692972e-54,0.0,0.0
2089,1.0,1.0,0.9999781567171908,0.9999372,1.0,1.0,1.0
2090,0.0,0.0,2.1960135829976627e-05,4.2856655e-06,3.9994372619402905e-55,0.0,0.0
2091,0.0,0.0,2.1960046325573894e-05,0.00013057205,6.312758091785394e-103,2.883249e-38,0.0
2092,1.0,1.0,0.9999781567171908,0.9999949,1.0,1.0,0.0
2093,0.0,0.0,2.1960135829976627e-05,4.9036594e-06,1.5965895545413195e-92,0.0,0.0
2094,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
2095,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.6561672018785859e-71,0.0,0.0
2096,1.0,1.0,0.9999781567171908,0.9999925,1.0,0.99946666,0.0
2097,0.0,0.0,2.196122561937488e-05,0.0005612853,1.2335981530284775e-40,5.643402e-24,0.0
2098,1.0,1.0,0.9999781567171908,0.99997425,1.0,1.0,0.0
2099,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
2100,1.0,1.0,0.9999781567171908,0.99998975,1.0,1.0,0.0
2101,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,9.397003278647467e-77,0.0,0.0
2102,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
2103,1.0,1.0,0.9999781567171908,0.9999882,1.0,1.0,0.0
2104,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.0967792719234383e-107,0.0,0.0
2105,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,1.0
2106,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,6.609900241137395e-72,0.0,0.0
2107,1.0,1.0,0.9999781567171908,0.9998859,1.0,1.0,0.0
2108,1.0,1.0,0.9999781567171908,0.99998486,1.0,1.0,0.0
2109,0.0,0.0,2.1960006745654867e-05,0.00026102975,3.931036715190907e-50,4.671417e-29,0.0
2110,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,3.5671819132927697e-68,0.0,0.0
2111,1.0,1.0,0.9999781567171908,0.9999931,1.0,1.0,0.0
2112,1.0,1.0,0.9999781567171908,0.999984,1.0,1.0,1.0
2113,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,5.05593541448309e-78,0.0,0.0
2114,1.0,1.0,0.9999781567171908,0.9999832,1.0,1.0,0.0
2115,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.4218832431688584e-67,0.0,0.0
2116,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,3.2596770731722135e-78,0.0,0.0
2117,1.0,1.0,0.9999781567171908,0.99999523,1.0,1.0,0.0
2118,0.0,0.0,2.1962741692508965e-05,0.00013057205,2.871675284920781e-102,5.3521893e-37,0.0
2119,0.0,0.0,2.1960132566575986e-05,1.3974109e-05,2.9134841927941398e-43,0.0,0.0
2120,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.2883124331674564e-71,0.0,0.0
2121,0.0,0.0,2.1960135829976627e-05,8.244819e-06,6.626930584732928e-45,2.6930485e-36,0.0
2122,0.0,0.0,2.1960135829976627e-05,2.387897e-05,3.4135451361265e-24,1.9007278e-26,0.0
2123,0.0,0.0,2.1960128701887177e-05,2.2726514e-05,1.9364111170089571e-53,0.0,0.0
2124,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,3.3537960339417796e-72,0.0,0.0
2125,1.0,1.0,0.9999781567171908,0.9999924,1.0,1.0,0.0
2126,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,8.192684078511006e-62,0.0,0.0
2127,1.0,1.0,0.9999781567171908,0.99997866,1.0,1.0,0.0
2128,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
2129,0.0,0.0,2.196006093735918e-05,0.00016924558,7.170565227909719e-46,2.2011586e-27,0.0
2130,1.0,1.0,0.9999781567171908,0.9999912,1.0,0.99999964,0.0
2131,1.0,1.0,0.9999781567171908,0.9999721,1.0,1.0,0.0
2132,1.0,1.0,0.9999781567171908,0.9999945,1.0,1.0,0.0
2133,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.8292896741412564e-59,0.0,0.0
2134,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
2135,1.0,1.0,0.9999781567171908,0.99998844,1.0,1.0,0.0
2136,1.0,1.0,0.9999781567171908,0.9999863,1.0,1.0,1.0
2137,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,1.3314344322800533e-68,0.0,0.0
2138,1.0,1.0,0.9999781567171908,0.999985,1.0,1.0,0.0
2139,1.0,1.0,0.9999781567171908,0.9999901,1.0,1.0,1.0
2140,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
2141,0.0,0.0,2.1960135829976627e-05,3.7987804e-05,3.0133330644313397e-120,0.0,0.0
2142,1.0,1.0,0.9999781567171908,0.99999416,1.0,1.0,0.0
2143,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,5.124285199411282e-84,0.0,0.0
2144,1.0,1.0,0.9999781567171908,0.9999906,1.0,1.0,0.0
2145,1.0,1.0,0.9999781567171908,0.99999607,1.0,1.0,0.0
2146,1.0,1.0,0.9999781567171908,0.9999901,1.0,1.0,0.0
2147,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2148,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,2.9428624122207995e-82,0.0,0.0
2149,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,6.595676420367019e-77,0.0,0.0
2150,0.0,0.0,2.1960057673969665e-05,0.00012681754,4.590899196616583e-144,0.0,0.0
2151,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,2.5840422338258095e-59,0.0,0.0
2152,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2153,1.0,1.0,0.9999781567171908,0.9999931,1.0,1.0,0.0
2154,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,1.2726313869836425e-59,0.0,0.0
2155,1.0,1.0,0.9999781567171908,0.9999901,1.0,1.0,0.0
2156,1.0,1.0,0.9999781567171908,0.9999957,1.0,1.0,0.0
2157,0.0,0.0,2.1960135829976627e-05,9.101091e-06,3.6424345717093725e-20,4.6315134e-28,0.0
2158,0.0,0.0,2.1960135829976627e-05,3.7180168e-06,2.1573325485351835e-83,0.0,0.0
2159,0.0,0.0,2.1960135829976627e-05,4.981526e-06,8.647750156874389e-104,0.0,0.0
2160,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2161,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,9.81202908588977e-78,0.0,0.0
2162,1.0,1.0,0.9999781567171908,0.99999607,1.0,1.0,0.0
2163,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.1455264364778767e-73,0.0,0.0
2164,1.0,1.0,0.9999781567171908,0.9999877,1.0,1.0,1.0
2165,1.0,1.0,0.9999781567171908,0.999984,1.0,1.0,0.0
2166,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,6.665357783024143e-62,0.0,0.0
2167,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,6.346464071148657e-80,0.0,0.0
2168,0.0,0.0,2.1960135829976627e-05,4.498501e-06,5.124119209759021e-64,0.0,0.0
2169,0.0,0.0,2.1960135829976627e-05,9.101091e-06,1.2181060914453738e-30,8.8920035e-33,0.0
2170,1.0,1.0,0.9999781567171908,0.99997973,1.0,1.0,0.0
2171,1.0,1.0,0.9999781567171908,0.99998736,1.0,1.0,1.0
2172,0.0,0.0,2.1960135829976627e-05,4.498501e-06,9.196995087838744e-52,0.0,0.0
2173,1.0,1.0,0.9999781567171908,0.9999939,1.0,1.0,0.0
2174,1.0,1.0,0.9999781567171908,0.99997604,1.0,0.9997417,0.0
2175,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
2176,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.1563666155508803e-102,0.0,0.0
2177,1.0,1.0,0.9999781567171908,0.99997973,1.0,1.0,0.0
2178,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
2179,0.0,0.0,2.1960135829976627e-05,4.498501e-06,3.0270690175238187e-53,0.0,0.0
2180,1.0,1.0,0.9999781567171908,0.9999964,1.0,1.0,0.0
2181,0.0,0.0,2.1960057673969665e-05,0.00011063206,3.0951957111319836e-120,0.0,0.0
2182,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.4572152498902296e-74,0.0,0.0
2183,0.0,0.0,2.196022548690816e-05,2.0727015e-05,2.5983235539337386e-45,2.2584672e-29,0.0
2184,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
2185,0.0,0.0,2.1960135829976627e-05,4.498501e-06,3.3266669045870164e-64,0.0,0.0
2186,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
2187,0.0,0.0,2.1960135829976627e-05,3.7752202e-06,6.171660115222696e-97,0.0,0.0
2188,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.9643955178743495e-53,0.0,0.0
2189,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.0207771827466503e-73,0.0,0.0
2190,1.0,1.0,0.9999781567171908,0.9999964,1.0,1.0,0.0
2191,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
2192,0.0,0.0,2.1960135829976627e-05,4.498501e-06,4.877950381863627e-53,0.0,0.0
2193,0.0,0.01,2.1960139670231062e-05,0.0045589735,1.0,0.69889206,0.0
2194,1.0,1.0,0.9999781567171908,0.99998486,1.0,1.0,0.0
2195,0.0,0.0,2.1962741692508965e-05,0.00013057205,6.306143243571166e-102,1.6534274e-36,0.0
2196,1.0,1.0,0.9999781567171908,0.99997675,1.0,0.9998053,0.0
2197,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
2198,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
2199,0.0,0.0,2.1960135829976627e-05,4.498501e-06,5.233911657736572e-68,0.0,0.0
2200,0.0,0.0,2.1960135829976627e-05,3.777316e-06,3.808854135071424e-83,0.0,0.0
2201,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.1775786659073635e-81,0.0,0.0
2202,1.0,1.0,0.9999781567171908,0.99997675,1.0,0.998012,0.0
2203,0.0,0.0,2.1960135829976627e-05,4.498501e-06,7.530097814046908e-71,0.0,0.0
2204,1.0,1.0,0.9999781567171908,0.99999297,1.0,1.0,0.0
2205,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,5.254304254700933e-75,0.0,0.0
2206,0.0,0.0,2.1960132566575986e-05,7.579323e-05,5.012278742113067e-48,7.800249e-33,0.0
2207,0.0,0.0,2.1960135829976627e-05,4.9036594e-06,1.604377060717298e-91,0.0,0.0
2208,0.0,0.0,2.1960135829976627e-05,3.7180168e-06,8.94343625280318e-85,0.0,0.0
2209,0.0,0.0,2.1960135829976627e-05,8.550496e-06,1.3906945681064507e-34,2.2063107e-28,0.0
2210,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.281120389219293e-67,0.0,0.0
2211,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
2212,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.4741624228020678e-65,0.0,0.0
2213,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.2366177640094e-75,0.0,0.0
2214,1.0,1.0,0.9999781567171908,0.9999827,1.0,1.0,0.0
2215,0.0,0.0,2.1960135829976627e-05,4.2541556e-06,3.633463027992013e-96,0.0,0.0
2216,0.0,0.0,2.1960135829976627e-05,4.2856655e-06,2.3745714303341875e-55,0.0,0.0
2217,1.0,1.0,0.9999781567171908,0.99998665,1.0,1.0,0.0
2218,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.9270649079765982e-53,0.0,0.0
2219,0.0,0.0,2.1960135829976627e-05,4.498501e-06,3.942685069117472e-58,0.0,0.0
2220,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.497003441053716e-74,0.0,0.0
2221,1.0,1.0,0.9999781567171908,0.9999913,1.0,1.0,0.0
2222,1.0,1.0,0.9999781567171908,0.99998534,1.0,0.99999845,0.0
2223,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,6.48030712969696e-64,0.0,0.0
